$02$GPGGA,081911,5052.5344,N,00442.5054,E,1,6,58.0,74.5,M,,,,*2e
$02$GPGGA,081912,5052.5343,N,00442.5054,E,1,6,65.0,74.5999984741211,M,,,,*28
$02$GPGGA,081913,5052.5343,N,00442.5054,E,1,6,74.0,74.5,M,,,,*25
$02$GPGGA,081914,5052.5343,N,00442.5055,E,1,6,71.0,74.19999694824219,M,,,,*1d
$02$GPGGA,081915,5052.5344,N,00442.5056,E,1,5,71.0,74.0,M,,,,*25
$02$GPGGA,081916,5052.5343,N,00442.5055,E,1,5,68.0,74.30000305175781,M,,,,*12
$02$GPGGA,081917,5052.5342,N,00442.5055,E,1,5,66.0,74.30000305175781,M,,,,*1c
$02$GPGGA,081918,5052.5342,N,00442.5056,E,1,5,65.0,74.19999694824219,M,,,,*15
$02$GPGGA,081919,5052.5342,N,00442.5057,E,1,5,64.0,73.69999694824219,M,,,,*14
$02$GPGGA,081920,5052.5343,N,00442.5060,E,1,5,61.0,73.0999984741211,M,,,,*2b
$02$GPGGA,081921,5052.5344,N,00442.5062,E,1,5,69.0,72.69999694824219,M,,,,*13
$02$GPGGA,081922,5052.5343,N,00442.5063,E,1,5,76.0,72.5,M,,,,*24
$02$GPGGA,081923,5052.5343,N,00442.5064,E,1,5,83.0,72.19999694824219,M,,,,*13
$02$GPGGA,081924,5052.5343,N,00442.5065,E,1,5,91.0,72.0999984741211,M,,,,*24
$02$GPGGA,081925,5052.5342,N,00442.5064,E,1,5,84.0,72.4000015258789,M,,,,*24
$02$GPGGA,081927,5052.5341,N,00442.5066,E,1,5,91.0,72.0999984741211,M,,,,*26
$02$GPGGA,081928,5052.5341,N,00442.5067,E,1,5,100.0,71.9000015258789,M,,,,*1a
$02$GPGGA,081929,5052.5340,N,00442.5068,E,1,5,109.0,71.69999694824219,M,,,,*21
$02$GPGGA,081930,5052.5339,N,00442.5072,E,1,5,118.0,71.0,M,,,,*15
$02$GPGGA,081931,5052.5338,N,00442.5074,E,1,5,128.0,70.5,M,,,,*14
$02$GPGGA,081932,5052.5337,N,00442.5076,E,1,5,137.0,70.0999984741211,M,,,,*1d
$02$GPGGA,081933,5052.5337,N,00442.5078,E,1,6,104.0,69.69999694824219,M,,,,*2c
$02$GPGGA,081934,5052.5337,N,00442.5083,E,1,6,79.0,68.69999694824219,M,,,,*15
$02$GPGGA,081935,5052.5336,N,00442.5085,E,1,6,67.0,68.19999694824219,M,,,,*1b
$02$GPGGA,081936,5052.5335,N,00442.5086,E,1,6,55.0,68.19999694824219,M,,,,*19
$02$GPGGA,081937,5052.5334,N,00442.5087,E,1,6,49.0,68.0999984741211,M,,,,*27
$02$GPGGA,081938,5052.5334,N,00442.5088,E,1,6,46.0,67.9000015258789,M,,,,*2f
$02$GPGGA,081939,5052.5335,N,00442.5095,E,1,7,39.0,68.0,M,,,,*21
$02$GPGGA,081940,5052.5335,N,00442.5096,E,1,7,40.0,67.69999694824219,M,,,,*14
$02$GPGGA,081941,5052.5335,N,00442.5099,E,1,7,41.0,67.0999984741211,M,,,,*2e
$02$GPGGA,081942,5052.5344,N,00442.5122,E,1,7,38.0,68.0,M,,,,*27
$02$GPGGA,081943,5052.5344,N,00442.5123,E,1,7,36.0,67.9000015258789,M,,,,*22
$02$GPGGA,081944,5052.5344,N,00442.5123,E,1,7,35.0,67.9000015258789,M,,,,*26
$02$GPGGA,081945,5052.5343,N,00442.5122,E,1,7,34.0,68.30000305175781,M,,,,*13
$02$GPGGA,081946,5052.5343,N,00442.5122,E,1,7,33.0,68.5,M,,,,*2a
$02$GPGGA,081947,5052.5343,N,00442.5121,E,1,7,36.0,68.5999984741211,M,,,,*21
$02$GPGGA,081948,5052.5342,N,00442.5121,E,1,6,37.0,68.80000305175781,M,,,,*15
$02$GPGGA,081949,5052.5342,N,00442.5121,E,1,8,30.0,69.30000305175781,M,,,,*17
$02$GPGGA,081950,5052.5342,N,00442.5120,E,1,9,24.0,70.19999694824219,M,,,,*14
$02$GPGGA,081951,5052.5157,N,00442.5723,E,1,9,20.0,89.19999694824219,M,,,,*14
$02$GPGGA,081952,5052.5165,N,00442.5726,E,1,9,16.0,90.0,M,,,,*20
$02$GPGGA,081953,5052.5183,N,00442.5732,E,1,9,14.0,91.0,M,,,,*2f
$02$GPGGA,081954,5052.5194,N,00442.5725,E,1,9,12.0,92.5999984741211,M,,,,*24
$02$GPGGA,081955,5052.5175,N,00442.5752,E,1,9,11.0,92.5999984741211,M,,,,*29
$02$GPGGA,081956,5052.5140,N,00442.5730,E,1,6,11.0,90.5999984741211,M,,,,*25
$02$GPGGA,081957,5052.5127,N,00442.5751,E,1,7,10.0,90.30000305175781,M,,,,*13
$02$GPGGA,081958,5052.5110,N,00442.5749,E,1,5,10.0,87.19999694824219,M,,,,*13
$02$GPGGA,081959,5052.5104,N,00442.5755,E,1,5,12.0,87.0999984741211,M,,,,*2a
$02$GPGGA,082000,5052.5103,N,00442.5784,E,1,7,11.0,89.80000305175781,M,,,,*17
$02$GPGGA,082001,5052.5100,N,00442.5794,E,1,8,9.0,90.5999984741211,M,,,,*10
$02$GPGGA,082002,5052.5096,N,00442.5801,E,1,7,8.0,89.30000305175781,M,,,,*29
$02$GPGGA,082003,5052.5087,N,00442.5796,E,1,9,8.0,97.5999984741211,M,,,,*19
$02$GPGGA,082004,5052.5080,N,00442.5799,E,1,7,9.0,96.69999694824219,M,,,,*28
$02$GPGGA,082005,5052.5073,N,00442.5799,E,1,9,8.0,100.0,M,,,,*2d
$02$GPGGA,082006,5052.5069,N,00442.5802,E,1,8,9.0,99.30000305175781,M,,,,*21
$02$GPGGA,082007,5052.5065,N,00442.5806,E,1,7,8.0,98.80000305175781,M,,,,*2c
$02$GPGGA,082008,5052.5062,N,00442.5813,E,1,7,11.0,98.80000305175781,M,,,,*18
$02$GPGGA,082009,5052.5059,N,00442.5820,E,1,7,10.0,98.69999694824219,M,,,,*1a
$02$GPGGA,082010,5052.5057,N,00442.5827,E,1,7,12.0,98.69999694824219,M,,,,*19
$02$GPGGA,082011,5052.5054,N,00442.5830,E,1,5,9.0,98.80000305175781,M,,,,*2f
$02$GPGGA,082012,5052.5051,N,00442.5835,E,1,5,9.0,98.80000305175781,M,,,,*2c
$02$GPGGA,082013,5052.5047,N,00442.5841,E,1,6,9.0,98.80000305175781,M,,,,*2a
$02$GPGGA,082014,5052.5043,N,00442.5849,E,1,6,8.0,98.80000305175781,M,,,,*20
$02$GPGGA,082015,5052.5039,N,00442.5855,E,1,6,9.0,98.69999694824219,M,,,,*2a
$02$GPGGA,082016,5052.5035,N,00442.5862,E,1,6,9.0,98.5999984741211,M,,,,*11
$02$GPGGA,082017,5052.5028,N,00442.5869,E,1,6,10.0,98.4000015258789,M,,,,*2f
$02$GPGGA,082018,5052.5021,N,00442.5876,E,1,6,12.0,98.19999694824219,M,,,,*12
$02$GPGGA,082019,5052.5019,N,00442.5885,E,1,6,14.0,97.9000015258789,M,,,,*27
$02$GPGGA,082020,5052.5017,N,00442.5889,E,1,6,16.0,97.80000305175781,M,,,,*1a
$02$GPGGA,082021,5052.5015,N,00442.5892,E,1,6,18.0,97.80000305175781,M,,,,*1d
$02$GPGGA,082022,5052.5016,N,00442.5897,E,1,6,20.0,96.5,M,,,,*24
$02$GPGGA,082023,5052.5019,N,00442.5902,E,1,7,21.0,95.30000305175781,M,,,,*19
$02$GPGGA,082024,5052.5024,N,00442.5909,E,1,7,22.0,93.80000305175781,M,,,,*15
$02$GPGGA,082025,5052.5032,N,00442.5922,E,1,7,24.0,93.30000305175781,M,,,,*17
$02$GPGGA,082026,5052.5042,N,00442.5935,E,1,8,24.0,92.80000305175781,M,,,,*10
$02$GPGGA,082027,5052.5053,N,00442.5947,E,1,9,24.0,92.0,M,,,,*26
$02$GPGGA,082028,5052.5065,N,00442.5956,E,1,9,22.0,91.30000305175781,M,,,,*11
$02$GPGGA,082029,5052.5078,N,00442.5966,E,1,9,19.0,90.5999984741211,M,,,,*27
$02$GPGGA,082030,5052.5099,N,00442.5977,E,1,9,16.0,90.5999984741211,M,,,,*2f
$02$GPGGA,082031,5052.5105,N,00442.5984,E,1,10,13.0,90.5,M,,,,*17
$02$GPGGA,082032,5052.5098,N,00442.5989,E,1,10,12.0,89.4000015258789,M,,,,*19
$02$GPGGA,082035,5052.5082,N,00442.5992,E,1,5,10.0,87.5,M,,,,*2b
$02$GPGGA,082036,5052.5096,N,00442.5958,E,1,6,8.0,86.69999694824219,M,,,,*2c
$02$GPGGA,082038,5052.5105,N,00442.5914,E,1,4,8.0,86.80000305175781,M,,,,*29
$02$GPGGA,082039,5052.5106,N,00442.5898,E,1,4,10.0,87.19999694824219,M,,,,*1b
$02$GPGGA,082040,5052.5109,N,00442.5882,E,1,4,10.0,86.19999694824219,M,,,,*10
$02$GPGGA,082041,5052.5110,N,00442.5866,E,1,6,11.0,86.0,M,,,,*2e
